x,y,vx,vy,ax,ay,next_x,next_y,next_vx,next_vy
442.111481,538.632202,-13.740454,269.926270,0.000000,0.000000,441.883057,543.286377,-13.706102,279.251465
441.883057,543.286377,-13.706102,279.251465,0.000000,0.000000,441.655182,548.095581,-13.671837,288.553345
441.655182,548.095581,-13.671837,288.553345,0.000000,0.000000,441.427887,553.059448,-13.637657,297.831970
441.427887,553.059448,-13.637657,297.831970,0.000000,0.000000,441.201172,558.177551,-13.603563,307.087402
441.201172,558.177551,-13.603563,307.087402,0.000000,0.000000,440.975006,563.449524,-13.569554,316.319672
440.975006,563.449524,-13.569554,316.319672,0.000000,0.000000,440.749420,568.875000,-13.535630,325.528870
440.749420,568.875000,-13.535630,325.528870,0.000000,0.000000,440.524384,574.453613,-13.501791,334.715057
440.524384,574.453613,-13.501791,334.715057,0.000000,0.000000,440.299927,580.184937,-13.468037,343.878265
440.299927,580.184937,-13.468037,343.878265,0.000000,0.000000,440.076019,586.068604,-13.434366,353.018585
440.076019,586.068604,-13.434366,353.018585,0.000000,0.000000,439.852661,592.104187,-13.400781,362.136047
439.852661,592.104187,-13.400781,362.136047,0.000000,0.000000,439.629883,598.291382,-13.367279,371.230713
439.629883,598.291382,-13.367279,371.230713,0.000000,0.000000,439.407654,604.629761,-13.333861,380.302643
439.407654,604.629761,-13.333861,380.302643,0.000000,0.000000,439.185974,611.118958,-13.300527,389.351898
439.185974,611.118958,-13.300527,389.351898,0.000000,0.000000,438.964844,617.758606,-13.267276,398.378510
438.964844,617.758606,-13.267276,398.378510,0.000000,0.000000,438.744263,624.548340,-13.234108,407.382568
438.744263,624.548340,-13.234108,407.382568,0.000000,0.000000,438.524231,631.487732,-13.201023,416.364105
438.524231,631.487732,-13.201023,416.364105,0.000000,0.000000,438.359741,623.247253,-9.869497,-341.418518
438.359741,623.247253,-9.869497,-341.418518,0.000000,0.000000,438.195648,617.737854,-9.844824,-330.564972
438.195648,617.737854,-9.844824,-330.564972,0.000000,0.000000,438.031982,612.408875,-9.820211,-319.738556
438.031982,612.408875,-9.820211,-319.738556,0.000000,0.000000,437.868713,607.259888,-9.795661,-308.939209
437.868713,607.259888,-9.795661,-308.939209,0.000000,0.000000,437.705872,602.290466,-9.771172,-298.166870
437.705872,602.290466,-9.771172,-298.166870,0.000000,0.000000,437.543427,597.500122,-9.746743,-287.421448
437.543427,597.500122,-9.746743,-287.421448,0.000000,0.000000,437.381378,592.888428,-9.722377,-276.702881
437.381378,592.888428,-9.722377,-276.702881,0.000000,0.000000,437.219757,588.454895,-9.698071,-266.011139
437.219757,588.454895,-9.698071,-266.011139,0.000000,0.000000,437.058533,584.199097,-9.673825,-255.346100
437.058533,584.199097,-9.673825,-255.346100,0.000000,0.000000,436.897705,580.120605,-9.649641,-244.707733
436.897705,580.120605,-9.649641,-244.707733,0.000000,0.000000,436.737274,576.218994,-9.625517,-234.095963
436.737274,576.218994,-9.625517,-234.095963,0.000000,0.000000,436.577240,572.493835,-9.601453,-223.510727
436.577240,572.493835,-9.601453,-223.510727,0.000000,0.000000,436.417603,568.944641,-9.577449,-212.951950
436.417603,568.944641,-9.577449,-212.951950,0.000000,0.000000,436.258392,565.570984,-9.553505,-202.419571
436.258392,565.570984,-9.553505,-202.419571,0.000000,0.000000,436.099579,562.372437,-9.529621,-191.913528
436.099579,562.372437,-9.529621,-191.913528,0.000000,0.000000,435.941162,559.348511,-9.505797,-181.433746
435.941162,559.348511,-9.505797,-181.433746,0.000000,0.000000,435.783142,556.498840,-9.482033,-170.980164
435.783142,556.498840,-9.482033,-170.980164,0.000000,0.000000,435.625488,553.822937,-9.458327,-160.552719
435.625488,553.822937,-9.458327,-160.552719,0.000000,0.000000,435.468231,551.320435,-9.434682,-150.151337
435.468231,551.320435,-9.434682,-150.151337,0.000000,0.000000,435.311371,548.990845,-9.411096,-139.775955
435.311371,548.990845,-9.411096,-139.775955,0.000000,0.000000,435.154907,546.833740,-9.387568,-129.426514
435.154907,546.833740,-9.387568,-129.426514,0.000000,0.000000,434.998840,544.848694,-9.364099,-119.102951
434.998840,544.848694,-9.364099,-119.102951,0.000000,0.000000,434.843170,543.035278,-9.340689,-108.805191
434.843170,543.035278,-9.340689,-108.805191,0.000000,0.000000,434.687866,541.393066,-9.317337,-98.533180
434.687866,541.393066,-9.317337,-98.533180,0.000000,0.000000,434.532959,539.921631,-9.294044,-88.286850
434.532959,539.921631,-9.294044,-88.286850,0.000000,0.000000,434.378448,538.620544,-9.270808,-78.066132
434.378448,538.620544,-9.270808,-78.066132,0.000000,0.000000,434.224335,537.489380,-9.247631,-67.870964
434.224335,537.489380,-9.247631,-67.870964,0.000000,0.000000,434.070587,536.527710,-9.224512,-57.701286
434.070587,536.527710,-9.224512,-57.701286,0.000000,0.000000,433.917236,535.735107,-9.201451,-47.557034
433.917236,535.735107,-9.201451,-47.557034,0.000000,0.000000,433.764252,535.111145,-9.178448,-37.438141
433.764252,535.111145,-9.178448,-37.438141,0.000000,0.000000,433.611664,534.655396,-9.155501,-27.344547
433.611664,534.655396,-9.155501,-27.344547,0.000000,0.000000,433.459442,534.367432,-9.132612,-17.276184
433.459442,534.367432,-9.132612,-17.276184,0.000000,0.000000,433.307617,534.246887,-9.109780,-7.232993
433.307617,534.246887,-9.109780,-7.232993,0.000000,0.000000,433.156158,534.293335,-9.087006,2.785090
433.156158,534.293335,-9.087006,2.785090,41.666668,0.000000,433.005096,534.506287,-9.064288,12.778129
433.005096,534.506287,-9.064288,12.778129,41.666668,0.000000,433.547119,534.885376,32.520874,22.746185
433.547119,534.885376,32.520874,22.746185,41.666668,0.000000,434.780487,535.430176,74.002075,32.689320
434.780487,535.430176,74.002075,32.689320,41.666668,0.000000,436.703491,536.140320,115.379578,42.607597
436.703491,536.140320,115.379578,42.607597,41.666668,0.000000,439.314392,537.015320,156.653641,52.501080
439.314392,537.015320,156.653641,52.501080,41.666668,0.000000,442.611481,538.054810,197.824509,62.369827
442.611481,538.054810,197.824509,62.369827,41.666668,0.000000,446.593018,539.258362,238.892456,72.213905
446.593018,539.258362,238.892456,72.213905,41.666668,0.000000,451.257324,540.625610,279.857727,82.033371
451.257324,540.625610,279.857727,82.033371,41.666668,0.000000,456.602661,542.156067,320.720581,91.828285
456.602661,542.156067,320.720581,91.828285,41.666668,0.000000,462.627350,543.849365,361.481262,101.598717
462.627350,543.849365,361.481262,101.598717,41.666668,0.000000,469.329681,545.705139,402.140045,111.344719
469.329681,545.705139,402.140045,111.344719,41.666668,0.000000,476.707977,547.722900,442.697174,121.066360
476.707977,547.722900,442.697174,121.066360,41.666668,0.000000,484.760529,549.902283,483.152924,130.763702
484.760529,549.902283,483.152924,130.763702,41.666668,0.000000,493.485657,552.242920,523.507507,140.436798
493.485657,552.242920,523.507507,140.436798,41.666668,0.000000,502.881683,554.744324,563.761230,150.085709
502.881683,554.744324,563.761230,150.085709,41.666668,0.000000,512.946899,557.406189,603.914368,159.710495
512.946899,557.406189,603.914368,159.710495,41.666668,0.000000,523.679688,560.228027,643.967102,169.311218
523.679688,560.228027,643.967102,169.311218,41.666668,0.000000,535.078369,563.209473,683.919678,178.887939
535.078369,563.209473,683.919678,178.887939,41.666668,0.000000,547.141235,566.350159,723.772400,188.440720
547.141235,566.350159,723.772400,188.440720,41.666668,0.000000,559.866638,569.649658,763.525513,197.969620
559.866638,569.649658,763.525513,197.969620,41.666668,0.000000,573.252930,573.107544,803.179199,207.474701
573.252930,573.107544,803.179199,207.474701,41.666668,0.000000,587.298523,576.723450,842.733765,216.956009
587.298523,576.723450,842.733765,216.956009,41.666668,0.000000,602.001709,580.497009,882.189453,226.413620
602.001709,580.497009,882.189453,226.413620,41.666668,0.000000,617.360840,584.427795,921.546509,235.847580
617.360840,584.427795,921.546509,235.847580,41.666668,0.000000,633.374268,588.515442,960.805176,245.257965
633.374268,588.515442,960.805176,245.257965,41.666668,0.000000,650.040344,592.759521,999.965698,254.644821
650.040344,592.759521,999.965698,254.644821,41.666668,0.000000,667.357483,597.159668,1039.028198,264.008209
667.357483,597.159668,1039.028198,264.008209,41.666668,0.000000,685.324036,601.715454,1077.993042,273.348175
685.324036,601.715454,1077.993042,273.348175,41.666668,0.000000,703.938354,606.426514,1116.860474,282.664795
703.938354,606.426514,1116.860474,282.664795,41.666668,0.000000,723.198853,611.292480,1155.630737,291.958130
723.198853,611.292480,1155.630737,291.958130,41.666668,0.000000,743.103943,616.312927,1163.560425,293.474060
743.103943,616.312927,1163.560425,293.474060,41.666668,0.000000,763.140869,621.358582,1163.671143,293.034576
763.140869,621.358582,1163.671143,293.034576,41.666668,0.000000,783.179626,626.396973,1163.778076,292.610199
783.179626,626.396973,1163.778076,292.610199,41.666668,0.000000,803.220154,631.428284,1163.880981,292.200378
803.220154,631.428284,1163.880981,292.200378,41.666668,0.000000,822.811462,624.932251,1175.479980,-239.604340
822.811462,624.932251,1175.479980,-239.604340,41.666668,0.000000,843.046509,621.115479,1179.206421,-222.422958
843.046509,621.115479,1179.206421,-222.422958,41.666668,0.000000,863.343506,617.584351,1182.242310,-205.677200
863.343506,617.584351,1182.242310,-205.677200,41.666668,0.000000,883.690979,614.331604,1184.954834,-189.425018
883.690979,614.331604,1184.954834,-189.425018,41.666668,0.000000,904.083557,611.349060,1187.367920,-173.658905
904.083557,611.349060,1187.367920,-173.658905,41.666668,0.000000,924.516235,608.628662,1189.503418,-158.370667
924.516235,608.628662,1189.503418,-158.370667,41.666668,0.000000,944.984436,606.162415,1191.382813,-143.551590
944.984436,606.162415,1191.382813,-143.551590,41.666668,0.000000,965.483887,603.942566,1193.025269,-129.192337
965.483887,603.942566,1193.025269,-129.192337,41.666668,0.000000,986.010620,601.961426,1194.449585,-115.283257
986.010620,601.961426,1194.449585,-115.283257,41.666668,0.000000,1006.561035,600.211487,1195.672974,-101.814354
1006.561035,600.211487,1195.672974,-101.814354,0.000000,0.000000,1027.131836,598.685486,1196.711670,-88.775406
1027.131836,598.685486,1196.711670,-88.775406,0.000000,0.000000,1047.027222,597.376282,1193.719849,-78.553467
1047.027222,597.376282,1193.719849,-78.553467,0.000000,0.000000,1066.872803,596.237000,1190.735596,-68.357086
1066.872803,596.237000,1190.735596,-68.357086,0.000000,0.000000,1086.668823,595.267212,1187.758789,-58.186195
1086.668823,595.267212,1187.758789,-58.186195,0.000000,0.000000,1106.415283,594.466553,1184.789429,-48.040730
1106.415283,594.466553,1184.789429,-48.040730,0.000000,0.000000,1126.112427,593.834534,1181.827515,-37.920628
1126.112427,593.834534,1181.827515,-37.920628,0.000000,0.000000,1145.760254,593.370789,1178.872925,-27.825825
1145.760254,593.370789,1178.872925,-27.825825,0.000000,0.000000,1118.880737,592.965393,-966.675781,-24.323126
1118.880737,592.965393,-966.675781,-24.323126,0.000000,0.000000,1102.809692,592.727661,-964.259094,-14.262317
1102.809692,592.727661,-964.259094,-14.262317,0.000000,0.000000,1086.778931,592.657227,-961.848450,-4.226660
1086.778931,592.657227,-961.848450,-4.226660,0.000000,0.000000,1070.788208,592.753601,-959.443848,5.783908
1070.788208,592.753601,-959.443848,5.783908,0.000000,0.000000,1054.837402,593.016418,-957.045227,15.769449
1054.837402,593.016418,-957.045227,15.769449,0.000000,0.000000,1038.926514,593.445251,-954.652588,25.730026
1038.926514,593.445251,-954.652588,25.730026,0.000000,0.000000,1023.055420,594.039673,-952.265930,35.665703
1023.055420,594.039673,-952.265930,35.665703,0.000000,0.000000,1007.223999,594.799255,-949.885254,45.576538
1007.223999,594.799255,-949.885254,45.576538,0.000000,0.000000,991.432129,595.723633,-947.510559,55.462597
991.432129,595.723633,-947.510559,55.462597,0.000000,0.000000,975.679749,596.812378,-945.141785,65.323944
975.679749,596.812378,-945.141785,65.323944,0.000000,0.000000,959.966736,598.065063,-942.778931,75.160637
959.966736,598.065063,-942.778931,75.160637,0.000000,0.000000,944.293030,599.481262,-940.421997,84.972733
944.293030,599.481262,-940.421997,84.972733,0.000000,0.000000,928.658508,601.060608,-938.070923,94.760300
928.658508,601.060608,-938.070923,94.760300,0.000000,0.000000,913.063049,602.802673,-935.725769,104.523399
913.063049,602.802673,-935.725769,104.523399,0.000000,0.000000,897.506592,604.707031,-933.386475,114.262093
897.506592,604.707031,-933.386475,114.262093,0.000000,0.000000,881.989014,606.773315,-931.053040,123.976440
881.989014,606.773315,-931.053040,123.976440,0.000000,0.000000,866.510254,609.001099,-928.725403,133.666504
866.510254,609.001099,-928.725403,133.666504,0.000000,0.000000,851.070190,611.389954,-926.403564,143.332336
851.070190,611.389954,-926.403564,143.332336,0.000000,0.000000,835.668701,613.939514,-924.087585,152.973999
835.668701,613.939514,-924.087585,152.973999,0.000000,0.000000,820.305725,616.649353,-921.777344,162.591568
820.305725,616.649353,-921.777344,162.591568,0.000000,0.000000,804.981201,619.519104,-919.472900,172.185089
804.981201,619.519104,-919.472900,172.185089,0.000000,0.000000,789.694946,622.548340,-917.174194,181.754623
789.694946,622.548340,-917.174194,181.754623,0.000000,0.000000,774.446899,625.736694,-914.881287,191.300232
774.446899,625.736694,-914.881287,191.300232,0.000000,0.000000,759.237000,629.083740,-912.594055,200.821976
759.237000,629.083740,-912.594055,200.821976,0.000000,0.000000,744.377869,625.711426,-891.550415,-164.718506
744.377869,625.711426,-891.550415,-164.718506,0.000000,0.000000,729.555847,623.139648,-889.321533,-154.306717
729.555847,623.139648,-889.321533,-154.306717,0.000000,0.000000,714.770874,620.740967,-887.098206,-143.920944
714.770874,620.740967,-887.098206,-143.920944,0.000000,0.000000,700.022888,618.514954,-884.880432,-133.561142
700.022888,618.514954,-884.880432,-133.561142,0.000000,0.000000,685.311768,616.461182,-882.668213,-123.227234
685.311768,616.461182,-882.668213,-123.227234,0.000000,0.000000,670.637390,614.579224,-880.461548,-112.919167
670.637390,614.579224,-880.461548,-112.919167,0.000000,0.000000,655.999695,612.868591,-878.260376,-102.636871
655.999695,612.868591,-878.260376,-102.636871,0.000000,0.000000,641.398621,611.328918,-876.064697,-92.380280
641.398621,611.328918,-876.064697,-92.380280,0.000000,0.000000,626.834045,609.959778,-873.874512,-82.149330
626.834045,609.959778,-873.874512,-82.149330,0.000000,0.000000,612.305908,608.760742,-871.689819,-71.943954
612.305908,608.760742,-871.689819,-71.943954,0.000000,0.000000,597.814087,607.731323,-869.510620,-61.764091
597.814087,607.731323,-869.510620,-61.764091,0.000000,0.000000,583.358459,606.871155,-867.336853,-51.609680
583.358459,606.871155,-867.336853,-51.609680,0.000000,0.000000,568.938965,606.179810,-865.168518,-41.480656
568.938965,606.179810,-865.168518,-41.480656,0.000000,0.000000,554.555542,605.656860,-863.005615,-31.376953
554.555542,605.656860,-863.005615,-31.376953,0.000000,0.000000,540.208069,605.301880,-860.848083,-21.298512
540.208069,605.301880,-860.848083,-21.298512,0.000000,0.000000,525.896484,605.114441,-858.695984,-11.245265
525.896484,605.114441,-858.695984,-11.245265,0.000000,0.000000,511.620667,605.094177,-856.549255,-1.217151
511.620667,605.094177,-856.549255,-1.217151,0.000000,0.000000,497.380524,605.240601,-854.407898,8.785893
497.380524,605.240601,-854.407898,8.785893,0.000000,0.000000,483.175995,605.553345,-852.271851,18.763929
483.175995,605.553345,-852.271851,18.763929,0.000000,0.000000,469.006989,606.031982,-850.141174,28.717022
469.006989,606.031982,-850.141174,28.717022,0.000000,0.000000,454.873383,606.676086,-848.015808,38.645229
454.873383,606.676086,-848.015808,38.645229,0.000000,0.000000,440.775116,607.485229,-845.895752,48.548615
440.775116,607.485229,-845.895752,48.548615,0.000000,0.000000,426.712097,608.459045,-843.781006,58.427242
426.712097,608.459045,-843.781006,58.427242,0.000000,0.000000,412.684235,609.597046,-841.671570,68.281174
412.684235,609.597046,-841.671570,68.281174,0.000000,0.000000,398.691437,610.898865,-839.567383,78.110474
398.691437,610.898865,-839.567383,78.110474,0.000000,0.000000,384.733643,612.364136,-837.468445,87.915199
384.733643,612.364136,-837.468445,87.915199,0.000000,0.000000,370.810730,613.992371,-835.374756,97.695412
370.810730,613.992371,-835.374756,97.695412,0.000000,0.000000,356.922638,615.783203,-833.286316,107.451172
356.922638,615.783203,-833.286316,107.451172,0.000000,0.000000,343.069244,617.736267,-831.203125,117.182541
343.069244,617.736267,-831.203125,117.182541,0.000000,0.000000,329.250488,619.851074,-829.125122,126.889587
329.250488,619.851074,-829.125122,126.889587,0.000000,0.000000,315.466278,622.127258,-827.052307,136.572372
315.466278,622.127258,-827.052307,136.572372,0.000000,0.000000,301.716522,624.564453,-824.984680,146.230942
301.716522,624.564453,-824.984680,146.230942,0.000000,0.000000,288.001160,627.162231,-822.922241,155.865372
